ID,縣市,鄉鎮市區,村里,門牌,二級發布區,一級發布區,最小統計區,比對代碼,X坐標,Y坐標,坐標系統 
590,臺北市,中山區,民安里,中山北路二段48巷10號,A6304-59,A6304-59-006,A6304-0835-00,AL0-F1-0-2020M07,121.521948417804,25.0557934617302,EPSG:4326
591,臺北市,士林區,德華里,文林路751號,A6311-49,A6311-49-002,A6311-0609-00,AL0-F1-0-2020M07,121.519443683304,25.1027898963203,EPSG:4326
592,新北市,鶯歌區,南靖里,文化路200號,A6508-27,A6508-27-003,A6508-0331-00,AL0-F1-0-2020M07,121.352214377392,24.9493281504708,EPSG:4326
593,新北市,鶯歌區,南靖里,文化路200號,A6508-27,A6508-27-003,A6508-0331-00,AL0-F1-0-2020M07,121.352214377392,24.9493281504708,EPSG:4326
594,宜蘭縣,頭城鎮,港口里,青雲路三段750號,A0204-05,A0204-05-002,A0204-0073-00,AL0-F1-0-2020M07,121.832549687938,24.8695511236255,EPSG:4326
595,宜蘭縣,頭城鎮,港口里,港口路15之7號,A0204-04,A0204-04-006,A0204-0070-00,AL0-N3-2-2020M07,121.83546688611,24.8715124855465,EPSG:4326
596,宜蘭縣,五結鄉,季新村,五濱路二段201號,A0209-13,A0209-13-006,A0209-0218-00,AL0-F1-0-2020M07,121.82407148253,24.6858943733361,EPSG:4326
597,宜蘭縣,宜蘭市,南津里,縣政北路3號,A0201-37,A0201-37-004,A0201-0613-00,AL0-F1-0-2020M07,121.762166454253,24.7302439139604,EPSG:4326
598,宜蘭縣,宜蘭市,,1鄰舊城南路力行3巷3號,,,,門牌比對失敗或格式有誤,,,
599,宜蘭縣,蘇澳鎮,,,,,,門牌比對失敗或格式有誤,,,
600,宜蘭縣,宜蘭市,文化里,復興路二段101號,A0201-27,A0201-27-001,A0201-0451-00,AL0-F1-0-2020M07,121.744847526898,24.7489579698456,EPSG:4326
601,宜蘭縣,宜蘭市,文化里,復興路二段101號,A0201-27,A0201-27-001,A0201-0451-00,AL0-F1-0-2020M07,121.744847526898,24.7489579698456,EPSG:4326
602,宜蘭縣,宜蘭市,文化里,復興路二段101號,A0201-27,A0201-27-001,A0201-0451-00,AL0-F1-0-2020M07,121.744847526898,24.7489579698456,EPSG:4326
603,宜蘭縣,五結鄉,中興村,中正路二段6-8號,A0209-05,A0209-05-004,A0209-0130-00,AL0-F2-0-2020M07,121.771228967661,24.6943695008269,EPSG:4326
604,臺北市,大同區,保安里,大龍街275號,A6306-05,A6306-05-009,A6306-0071-00,AL0-F1-0-2020M07,121.516083847764,25.0725488258688,EPSG:4326
605,桃園市,中壢區,中堅里,台貿一街100號,A6802-B8,A6802-B8-006,A6802-2247-00,AL0-F1-0-2020M07,121.255788074339,24.9376839813919,EPSG:4326
606,桃園市,中壢區,中央里,中美路76號,A6802-71,A6802-71-008,A6802-1435-00,AL0-F1-0-2020M07,121.225879090908,24.958853531983,EPSG:4326
607,桃園市,中壢區,自強里,強國路60號,A6802-42,A6802-42-010,A6802-0937-00,AL0-F1-0-2020M07,121.259152666953,24.9684630477053,EPSG:4326
608,桃園市,中壢區,中堅里,台貿一街100號,A6802-B8,A6802-B8-006,A6802-2247-00,AL0-F1-0-2020M07,121.255788074339,24.9376839813919,EPSG:4326
609,臺中市,豐原區,,圓環東路782號,,,,門牌比對失敗或格式有誤,,,
610,桃園市,中壢區,中央里,中美路16號,A6802-71,A6802-71-008,A6802-1435-00,AL0-F1-0-2020M07,121.227494835496,24.9584135572524,EPSG:4326
611,桃園市,中壢區,中央里,中美路16號,A6802-71,A6802-71-008,A6802-1435-00,AL0-F1-0-2020M07,121.227494835496,24.9584135572524,EPSG:4326
612,南投縣,草屯鎮,富寮里,中正路573號,A0803-15,A0803-15-003,A0803-0345-00,AL0-F2-0-2020M07,120.692170354413,23.9800434876249,EPSG:4326
613,臺中市,清水區,中社里,忠貞路21號,A6612-38,A6612-38-003,A6612-0529-00,AL0-F1-0-2020M07,120.558346244069,24.2704682749425,EPSG:4326
614,臺中市,大里區,國光里,勝利二路1號,A6628-35,A6628-35-007,A6628-0691-00,AL0-F1-0-2020M07,120.686168275687,24.1001912314229,EPSG:4326
615,臺中市,清水區,中社里,忠貞路21號,A6612-38,A6612-38-003,A6612-0529-00,AL0-F1-0-2020M07,120.558346244069,24.2704682749425,EPSG:4326
616,臺中市,清水區,中社里,忠貞路21號,A6612-38,A6612-38-003,A6612-0529-00,AL0-F1-0-2020M07,120.558346244069,24.2704682749425,EPSG:4326
617,臺中市,清水區,中社里,忠貞路21號,A6612-38,A6612-38-003,A6612-0529-00,AL0-F1-0-2020M07,120.558346244069,24.2704682749425,EPSG:4326
618,臺中市,清水區,中社里,忠貞路21號,A6612-38,A6612-38-003,A6612-0529-00,AL0-F1-0-2020M07,120.558346244069,24.2704682749425,EPSG:4326
619,臺中市,清水區,中社里,忠貞路21號,A6612-38,A6612-38-003,A6612-0529-00,AL0-F1-0-2020M07,120.558346244069,24.2704682749425,EPSG:4326
620,苗栗縣,銅鑼鄉,九湖村,銅科南路6號,A0510-09,A0510-09-006,A0510-0148-00,AL0-F1-0-2020M07,120.770858651643,24.4626933869243,EPSG:4326
621,臺北市,大同區,延平里,民生西路309號,A6306-33,A6306-33-008,A6306-0397-00,AL0-F1-0-2020M07,121.512542556462,25.0570793892075,EPSG:4326
622,苗栗縣,造橋鄉,,,,,,門牌比對失敗或格式有誤,,,
623,臺北市,中正區,東門里,中山南路21號,A6305-06,A6305-06-007,A6305-0292-00,AL0-F1-0-2020M07,121.521533610272,25.0347508475195,EPSG:4326
624,臺中市,西區,土庫里,五權西路一段2號,A6604-19,A6604-19-012,A6604-0303-00,AL0-F1-0-2020M07,120.663569248236,24.1415262580626,EPSG:4326
625,高雄市,鳳山區,新強里,三多一路1號,A6412-71,A6412-71-448,A6412-0794-00,AL0-F1-0-2020M07,120.342433686041,22.6241698208957,EPSG:4326
626,高雄市,鳳山區,新強里,三多一路1號,A6412-71,A6412-71-448,A6412-0794-00,AL0-F1-0-2020M07,120.342433686041,22.6241698208957,EPSG:4326
627,高雄市,鳳山區,新強里,三多一路1號,A6412-71,A6412-71-448,A6412-0794-00,AL0-F1-0-2020M07,120.342433686041,22.6241698208957,EPSG:4326
628,高雄市,鹽埕區,新化里,大勇路1號,A6401-11,A6401-11-006,A6401-0128-00,AL0-N3-0-2020M07,120.281644361373,22.6199411969559,EPSG:4326
629,宜蘭縣,宜蘭市,文化里,復興路二段101號,A0201-27,A0201-27-001,A0201-0451-00,AL0-F1-0-2020M07,121.744847526898,24.7489579698456,EPSG:4326
630,宜蘭縣,宜蘭市,文化里,復興路二段101號,A0201-27,A0201-27-001,A0201-0451-00,AL0-F1-0-2020M07,121.744847526898,24.7489579698456,EPSG:4326
631,宜蘭縣,宜蘭市,文化里,復興路二段101號,A0201-27,A0201-27-001,A0201-0451-00,AL0-F1-0-2020M07,121.744847526898,24.7489579698456,EPSG:4326
632,宜蘭縣,宜蘭市,文化里,復興路二段101號,A0201-27,A0201-27-001,A0201-0451-00,AL0-F1-0-2020M07,121.744847526898,24.7489579698456,EPSG:4326
633,臺中市,西屯區,惠來里,惠來路二段101號,A6606-59,A6606-59-006,A6606-0866-00,AL0-F1-0-2020M07,120.641130150949,24.1625699578066,EPSG:4326
634,高雄市,新興區,中東里,中正三路34號3樓,A6406-13,A6406-13-002,A6406-0113-00,AL0-N3-0-2020M07,120.309264603448,22.6315472549647,EPSG:4326
635,臺中市,西區,土庫里,五權西路一段2號,A6604-19,A6604-19-012,A6604-0303-00,AL0-F1-0-2020M07,120.663569248236,24.1415262580626,EPSG:4326
636,臺中市,西區,土庫里,五權西路一段2號,A6604-19,A6604-19-012,A6604-0303-00,AL0-F1-0-2020M07,120.663569248236,24.1415262580626,EPSG:4326
637,臺中市,西區,土庫里,五權西路一段2號,A6604-19,A6604-19-012,A6604-0303-00,AL0-F1-0-2020M07,120.663569248236,24.1415262580626,EPSG:4326
638,臺北市,大同區,雙連里,寧夏路89號,A6306-30,A6306-30-004,A6306-0334-00,AL0-N3-2-2020M07,121.514904398104,25.0594304453628,EPSG:4326
639,臺北市,大同區,延平里,民生西路309號,A6306-33,A6306-33-008,A6306-0397-00,AL0-F1-0-2020M07,121.512542556462,25.0570793892075,EPSG:4326
640,桃園市,桃園區,莊敬里,同安街601號,A6801-09,A6801-09-001,A6801-0112-00,AL0-F1-0-2020M07,121.297491071036,25.0237072924749,EPSG:4326
641,桃園市,大溪區,一德里,康莊路641號(大溪高中勤學樓1樓),A6803-36,A6803-36-001,A6803-0518-00,AL0-F2-0-2020M07,121.28498534505,24.8690529730317,EPSG:4326
642,桃園市,龜山區,新興里,自強南路97號,A6807-40,A6807-40-003,A6807-0813-00,AL0-F1-0-2020M07,121.33868193632,24.9921996906595,EPSG:4326
643,桃園市,桃園區,莊敬里,同安街601號,A6801-09,A6801-09-001,A6801-0112-00,AL0-F1-0-2020M07,121.297491071036,25.0237072924749,EPSG:4326
644,桃園市,平鎮區,新富里,環南路三段88號,A6810-36,A6810-36-006,A6810-0530-00,AL0-F1-0-2020M07,121.217713042561,24.9397629481345,EPSG:4326
645,桃園市,中壢區,自強里,強國路60號,A6802-42,A6802-42-010,A6802-0937-00,AL0-F1-0-2020M07,121.259152666953,24.9684630477053,EPSG:4326
646,新北市,中和區,,,,,,門牌比對失敗或格式有誤,,,
647,新北市,中和區,外南里,南山路236號6樓,A6503-C6,A6503-C6-004,A6503-1437-00,AL0-F2-0-2020M07,121.506699000737,24.9897077218422,EPSG:4326
648,臺中市,北屯區,平福里,旅順路二段73號,A6608-49,A6608-49-008,A6608-0710-00,AL0-N3-2-2020M07,120.68811992786,24.1743913970192,EPSG:4326
649,臺北市,信義區,新仁里,光復南路133號,A6302-09,A6302-09-006,A6302-0143-00,AL0-F1-0-2020M07,121.557931930539,25.0439174815639,EPSG:4326
650,臺北市,信義區,新仁里,光復南路133號,A6302-09,A6302-09-006,A6302-0143-00,AL0-F1-0-2020M07,121.557931930539,25.0439174815639,EPSG:4326
651,桃園市,中壢區,中堅里,台貿一街100號,A6802-B8,A6802-B8-006,A6802-2247-00,AL0-F1-0-2020M07,121.255788074339,24.9376839813919,EPSG:4326
652,桃園市,中壢區,中堅里,台貿一街100號,A6802-B8,A6802-B8-006,A6802-2247-00,AL0-F1-0-2020M07,121.255788074339,24.9376839813919,EPSG:4326
653,桃園市,中壢區,中央里,中美路76號,A6802-71,A6802-71-008,A6802-1435-00,AL0-F1-0-2020M07,121.225879090908,24.958853531983,EPSG:4326
654,桃園市,中壢區,自強里,強國路60號,A6802-42,A6802-42-010,A6802-0937-00,AL0-F1-0-2020M07,121.259152666953,24.9684630477053,EPSG:4326
655,桃園市,中壢區,中堅里,台貿一街100號,A6802-B8,A6802-B8-006,A6802-2247-00,AL0-F1-0-2020M07,121.255788074339,24.9376839813919,EPSG:4326
656,新北市,中和區,,,,,,門牌比對失敗或格式有誤,,,
657,新北市,中和區,,,,,,門牌比對失敗或格式有誤,,,
658,新北市,中和區,,,,,,門牌比對失敗或格式有誤,,,
659,新北市,中和區,外南里,南山路236號6樓,A6503-C6,A6503-C6-004,A6503-1437-00,AL0-F2-0-2020M07,121.506699000737,24.9897077218422,EPSG:4326
660,新北市,中和區,外南里,南山路236號6樓,A6503-C6,A6503-C6-004,A6503-1437-00,AL0-F2-0-2020M07,121.506503324207,24.9896553746164,EPSG:4326
661,新北市,中和區,外南里,南山路236號6樓,A6503-C6,A6503-C6-004,A6503-1437-00,AL0-F2-0-2020M07,121.506699000737,24.9897077218422,EPSG:4326
662,新北市,中和區,外南里,南山路236號6樓,A6503-C6,A6503-C6-004,A6503-1437-00,AL0-F2-0-2020M07,121.506503324207,24.9896553746164,EPSG:4326
663,新北市,中和區,外南里,南山路236號6樓,A6503-C6,A6503-C6-004,A6503-1437-00,AL0-F2-0-2020M07,121.506503324207,24.9896553746164,EPSG:4326
664,新北市,中和區,外南里,南山路236號6樓,A6503-C6,A6503-C6-004,A6503-1437-00,AL0-F2-0-2020M07,121.506699000737,24.9897077218422,EPSG:4326
665,新北市,中和區,外南里,南山路236號6樓,A6503-C6,A6503-C6-004,A6503-1437-00,AL0-F2-0-2020M07,121.506699000737,24.9897077218422,EPSG:4326
666,臺南市,西港區,,,,,,門牌比對失敗或格式有誤,,,
667,臺中市,南屯區,,,,,,門牌比對失敗或格式有誤,,,
668,宜蘭縣,羅東鎮,成功里,純精路一段88號,A0202-26,A0202-26-003,A0202-0375-00,AL0-F1-0-2020M07,121.765342072697,24.6698988889558,EPSG:4326
669,宜蘭縣,羅東鎮,成功里,純精路一段88號,A0202-26,A0202-26-003,A0202-0375-00,AL0-F1-0-2020M07,121.765342072697,24.6698988889558,EPSG:4326
670,宜蘭縣,羅東鎮,成功里,純精路一段88號,A0202-26,A0202-26-003,A0202-0375-00,AL0-F1-0-2020M07,121.765342072697,24.6698988889558,EPSG:4326
671,宜蘭縣,羅東鎮,成功里,純精路一段88號,A0202-26,A0202-26-003,A0202-0375-00,AL0-F1-0-2020M07,121.765342072697,24.6698988889558,EPSG:4326
672,臺北市,萬華區,,康定路、昆明街之間的廣州街北側，老松國小的南側,,,,門牌比對失敗或格式有誤,,,
673,彰化縣,福興鄉,橋頭村,復興路28號,A0706-02,A0706-02-006,A0706-0034-00,AL0-F1-0-2020M07,120.439742021622,24.0497502540775,EPSG:4326
674,彰化縣,彰化市,,,,,,門牌比對失敗或格式有誤,,,
675,宜蘭縣,宜蘭市,文化里,復興路二段101號,A0201-27,A0201-27-001,A0201-0451-00,AL0-F1-0-2020M07,121.744847526898,24.7489579698456,EPSG:4326
676,宜蘭縣,宜蘭市,文化里,復興路二段101號,A0201-27,A0201-27-001,A0201-0451-00,AL0-F1-0-2020M07,121.744847526898,24.7489579698456,EPSG:4326
677,宜蘭縣,宜蘭市,文化里,復興路二段101號,A0201-27,A0201-27-001,A0201-0451-00,AL0-F1-0-2020M07,121.744847526898,24.7489579698456,EPSG:4326
678,宜蘭縣,宜蘭市,文化里,復興路二段101號,A0201-27,A0201-27-001,A0201-0451-00,AL0-F1-0-2020M07,121.744847526898,24.7489579698456,EPSG:4326
679,宜蘭縣,宜蘭市,文化里,復興路二段101號,A0201-27,A0201-27-001,A0201-0451-00,AL0-F1-0-2020M07,121.744847526898,24.7489579698456,EPSG:4326
680,宜蘭縣,宜蘭市,文化里,復興路二段101號,A0201-27,A0201-27-001,A0201-0451-00,AL0-F1-0-2020M07,121.744847526898,24.7489579698456,EPSG:4326
681,宜蘭縣,宜蘭市,文化里,復興路二段101號,A0201-27,A0201-27-001,A0201-0451-00,AL0-F1-0-2020M07,121.744847526898,24.7489579698456,EPSG:4326
682,高雄市,新興區,中東里,中正三路34號3樓,A6406-13,A6406-13-002,A6406-0113-00,AL0-N3-0-2020M07,120.309264603448,22.6315472549647,EPSG:4326
683,新北市,淡水區,文化里,中正路28巷1號,A6510-20,A6510-20-006,A6510-0485-00,AL0-F1-0-2020M07,121.433363134214,25.1746520756519,EPSG:4326
684,,,,,,,,門牌比對失敗或格式有誤,,,
685,臺中市,南區,長春里,復興路三段362號,A6603-02,A6603-02-007,A6603-0019-00,AL0-F1-0-2020M07,120.681107411117,24.1334135023563,EPSG:4326
686,臺中市,西屯區,惠來里,惠來路二段101號,A6606-59,A6606-59-006,A6606-0866-00,AL0-F1-0-2020M07,120.641130150949,24.1625699578066,EPSG:4326
687,屏東縣,屏東市,瑞光里,民生路4-17號,A1301-62,A1301-62-006,A1301-0901-00,AL0-F2-0-2020M07,120.505760371026,22.6637083325634,EPSG:4326
688,桃園市,楊梅區,永寧里,楊昇路256號,A6804-58,A6804-58-009,A6804-1101-00,AL0-F1-0-2020M07,121.156743872416,24.8800854308354,EPSG:4326
689,彰化縣,全區域,,,,,,門牌比對失敗或格式有誤,,,
690,桃園市,中壢區,石頭里,復興路99號,A6802-84,A6802-84-003,A6802-1654-00,AL0-F1-0-2020M07,121.224646236741,24.955435442544,EPSG:4326
691,桃園市,中壢區,石頭里,復興路99號,A6802-84,A6802-84-003,A6802-1654-00,AL0-F1-0-2020M07,121.224646236741,24.955435442544,EPSG:4326
692,臺北市,萬華區,,廣州街173巷31號,,,,門牌比對失敗或格式有誤,,,
693,臺南市,中西區,大涼里,中華西路二段34號,A6737-18,A6737-18-012,A6737-0351-00,AL0-F1-0-2020M07,120.187465390502,22.9920975388783,EPSG:4326
694,臺南市,新化區,東榮里,和平街53號,A6718-10,A6718-10-008,A6718-0181-00,AL0-F1-0-2020M07,120.308815016668,23.0333701014289,EPSG:4326
695,臺南市,新化區,東榮里,和平街53號,A6718-10,A6718-10-008,A6718-0181-00,AL0-F1-0-2020M07,120.308815016668,23.0333701014289,EPSG:4326
696,臺南市,新化區,東榮里,和平街53號,A6718-10,A6718-10-008,A6718-0181-00,AL0-F1-0-2020M07,120.308815016668,23.0333701014289,EPSG:4326
697,臺北市,信義區,興隆里,仁愛路四段505號地下一樓,A6302-30,A6302-30-010,A6302-0362-00,AL0-F2-0-2020M07,121.560257481061,25.0395139099545,EPSG:4326
698,臺北市,信義區,興隆里,仁愛路四段505號地下一樓,A6302-30,A6302-30-010,A6302-0362-00,AL0-F2-0-2020M07,121.560257481061,25.0395139099545,EPSG:4326
699,臺北市,信義區,興隆里,仁愛路四段505號地下一樓,A6302-30,A6302-30-010,A6302-0362-00,AL0-F2-0-2020M07,121.560257481061,25.0395139099545,EPSG:4326
700,臺北市,信義區,興隆里,仁愛路四段505號地下一樓,A6302-30,A6302-30-010,A6302-0362-00,AL0-F2-0-2020M07,121.560257481061,25.0395139099545,EPSG:4326
701,臺北市,信義區,興隆里,仁愛路四段505號地下一樓,A6302-30,A6302-30-010,A6302-0362-00,AL0-F2-0-2020M07,121.560257481061,25.0395139099545,EPSG:4326
702,臺北市,信義區,興隆里,仁愛路四段505號下一樓,A6302-30,A6302-30-010,A6302-0362-00,AL0-F2-0-2020M07,121.560257481061,25.0395139099545,EPSG:4326
703,臺北市,信義區,興隆里,仁愛路四段505號地下一樓,A6302-30,A6302-30-010,A6302-0362-00,AL0-F2-0-2020M07,121.560257481061,25.0395139099545,EPSG:4326
704,臺北市,信義區,興隆里,仁愛路四段505號地下一樓,A6302-30,A6302-30-010,A6302-0362-00,AL0-F2-0-2020M07,121.560257481061,25.0395139099545,EPSG:4326
705,臺北市,信義區,興隆里,仁愛路四段505號地下一樓,A6302-30,A6302-30-010,A6302-0362-00,AL0-F2-0-2020M07,121.560257481061,25.0395139099545,EPSG:4326
706,臺北市,信義區,興隆里,仁愛路四段505號地下一樓,A6302-30,A6302-30-010,A6302-0362-00,AL0-F2-0-2020M07,121.560257481061,25.0395139099545,EPSG:4326
707,臺北市,信義區,興隆里,仁愛路四段505號地下一樓,A6302-30,A6302-30-010,A6302-0362-00,AL0-F2-0-2020M07,121.560257481061,25.0395139099545,EPSG:4326
708,臺北市,信義區,興隆里,仁愛路四段505號地下一樓,A6302-30,A6302-30-010,A6302-0362-00,AL0-F2-0-2020M07,121.560257481061,25.0395139099545,EPSG:4326
709,臺北市,信義區,興隆里,仁愛路四段505號地下一樓,A6302-30,A6302-30-010,A6302-0362-00,AL0-F2-0-2020M07,121.560257481061,25.0395139099545,EPSG:4326
710,臺北市,信義區,興隆里,仁愛路四段505號地下一樓,A6302-30,A6302-30-010,A6302-0362-00,AL0-F2-0-2020M07,121.560257481061,25.0395139099545,EPSG:4326
711,臺北市,信義區,興隆里,仁愛路四段505號地下一樓,A6302-30,A6302-30-010,A6302-0362-00,AL0-F2-0-2020M07,121.560257481061,25.0395139099545,EPSG:4326
712,臺北市,信義區,興隆里,仁愛路四段505號地下一樓,A6302-30,A6302-30-010,A6302-0362-00,AL0-F2-0-2020M07,121.560257481061,25.0395139099545,EPSG:4326
713,臺北市,信義區,興隆里,仁愛路四段505號地下一樓,A6302-30,A6302-30-010,A6302-0362-00,AL0-F2-0-2020M07,121.560257481061,25.0395139099545,EPSG:4326
714,臺北市,信義區,興隆里,仁愛路四段505號地下一樓,A6302-30,A6302-30-010,A6302-0362-00,AL0-F2-0-2020M07,121.560257481061,25.0395139099545,EPSG:4326
715,臺中市,大里區,,,,,,門牌比對失敗或格式有誤,,,
716,臺中市,大里區,,,,,,門牌比對失敗或格式有誤,,,
717,臺中市,大里區,,,,,,門牌比對失敗或格式有誤,,,
718,臺南市,東區,忠孝里,中華東路三段332號,A6732-49,A6732-49-001,A6732-0817-00,AL0-F1-0-2020M07,120.22149004445,22.9751577479206,EPSG:4326
719,高雄市,鳳山區,新強里,三多一路1號,A6412-71,A6412-71-448,A6412-0794-00,AL0-F1-0-2020M07,120.342433686041,22.6241698208957,EPSG:4326
720,臺北市,信義區,中興里,基隆路一段396號10樓,A6302-48,A6302-48-003,A6302-0533-00,AL0-F2-0-2020M07,121.560136899403,25.0343869055389,EPSG:4326
721,桃園市,蘆竹區,五福里,五福一路255號4樓,A6805-19,A6805-19-009,A6805-0364-00,AL0-F2-0-2020M07,121.296443086322,25.0532103923454,EPSG:4326
722,桃園市,中壢區,中央里,中美路16號,A6802-71,A6802-71-008,A6802-1435-00,AL0-F1-0-2020M07,121.227494835496,24.9584135572524,EPSG:4326
723,,,,,,,,門牌比對失敗或格式有誤,,,
724,新竹市,東區,中正里,中正路65號,A1801-16,A1801-16-002,A1801-0224-00,AL0-F1-0-2020M07,120.969599139716,24.8049303388737,EPSG:4326
725,桃園市,中壢區,,元化路、中美路一段及延平路口,,,,門牌比對失敗或格式有誤,,,
726,臺北市,中山區,圓山里,中山北路三段181號,A6304-15,A6304-15-002,A6304-0222-00,AL0-F1-0-2020M07,121.524636912122,25.0724438302255,EPSG:4326
727,,,,,,,,門牌比對失敗或格式有誤,,,
728,臺北市,大安區,民輝里,仁愛路三段五巷三弄11號,A6303-12,A6303-12-007,A6303-0200-00,AL0-F2-0-2020M07,121.534221195289,25.039697127761,EPSG:4326
729,臺北市,大安區,民輝里,仁愛路三段五巷三弄11號,A6303-12,A6303-12-007,A6303-0200-00,AL0-F2-0-2020M07,121.534221195289,25.039697127761,EPSG:4326
730,桃園市,八德區,興仁里,興豐路264號,A6808-56,A6808-56-005,A6808-0999-00,AL0-F1-0-2020M07,121.284820772623,24.9290589580152,EPSG:4326
731,高雄市,鹽埕區,府北里,中正四路272號,A6401-06,A6401-06-001,A6401-0052-00,AL0-F1-0-2020M07,120.286737037554,22.6266714445181,EPSG:4326
732,南投縣,草屯鎮,富寮里,中正路573號,A0803-15,A0803-15-003,A0803-0345-00,AL0-F2-0-2020M07,120.692170354413,23.9800434876249,EPSG:4326
733,臺南市,中西區,永華里,中正路1號,A6737-21,A6737-21-003,A6737-0329-00,AL0-F1-0-2020M07,120.204599667466,22.9920357631774,EPSG:4326
734,臺中市,南屯區,,向心南路、文心南七路、永春東一路、文心南五路圍成矩形公園用地,,,,門牌比對失敗或格式有誤,,,
735,臺中市,豐原區,,圓環東路782號,,,,門牌比對失敗或格式有誤,,,
736,臺中市,豐原區,,圓環東路782號,,,,門牌比對失敗或格式有誤,,,
737,屏東縣,車城鄉,後灣村,後灣路2號,A1323-06,A1323-06-010,A1323-0209-00,AL0-F1-0-2020M07,120.698546720028,22.0503279084969,EPSG:4326
738,雲林縣,北港鎮,新街里,公園路66號,A0906-08,A0906-08-008,A0906-0196-00,AL0-F1-0-2020M07,120.301301612574,23.5785048151594,EPSG:4326
739,雲林縣,虎尾鎮,公安里,林森路一段498號,A0903-18,A0903-18-004,A0903-0501-00,AL0-F1-0-2020M07,120.391859512946,23.7032498940732,EPSG:4326
740,雲林縣,斗六市,鎮西里,大學路三段310號,A0901-29,A0901-29-010,A0901-0702-00,AL0-F1-0-2020M07,120.524899814384,23.6954330283047,EPSG:4326
741,臺中市,nul,,l館前路1號,,,,門牌比對失敗或格式有誤,,,
742,高雄市,苓雅區,中正里,五福一路67號,A6408-28,A6408-28-001,A6408-0238-00,AL0-F1-0-2020M07,120.317016355207,22.628247978256,EPSG:4326
743,高雄市,鼓山區,龍水里,美術館路80號,A6402-09,A6402-09-008,A6402-0113-00,AL0-F1-0-2020M07,120.28806050279,22.6649016839829,EPSG:4326
744,金門縣,烈嶼鄉,,,,,,門牌比對失敗或格式有誤,,,
745,臺中市,大甲區,,,,,,門牌比對失敗或格式有誤,,,
746,苗栗縣,竹南鎮,,公園路206號,,,,門牌比對失敗或格式有誤,,,
747,臺東縣,海端鄉,,,,,,門牌比對失敗或格式有誤,,,
748,臺東縣,成功鎮,三仙里,基翬路74號,A1402-14,A1402-14-012,A1402-0088-00,AL0-N3-0-2020M07,121.406531918174,23.1229313651044,EPSG:4326
749,臺北市,中正區,梅花里,八德路一段94號3F,A6305-03,A6305-03-005,A6305-0065-00,AL0-F2-0-2020M07,121.53219880992,25.0440909577011,EPSG:4326
750,桃園市,桃園區,,中正五街、永康街及力行路,,,,門牌比對失敗或格式有誤,,,
751,桃園市,桃園區,光興里,縣府路21號,A6801-79,A6801-79-006,A6801-1237-00,AL0-F1-0-2020M07,121.300333135815,24.9940295556079,EPSG:4326
752,花蓮縣,花蓮市,民立里,文復路六號,A1501-13,A1501-13-014,A1501-0369-00,AL0-F2-0-2020M07,121.628926157068,23.9901560880496,EPSG:4326
753,花蓮縣,花蓮市,民勤里,松園街65號,A1501-23,A1501-23-009,A1501-0469-00,AL0-F1-0-2020M07,121.615485210951,23.9825873235179,EPSG:4326
754,臺中市,西區,土庫里,五權西路一段2號,A6604-19,A6604-19-012,A6604-0303-00,AL0-F1-0-2020M07,120.663569248236,24.1415262580626,EPSG:4326
755,桃園市,新屋區,新生里,中正路110巷9號,A6811-06,A6811-06-006,A6811-0240-00,AL0-F1-0-2020M07,121.104537025941,24.9761114114032,EPSG:4326
756,桃園市,平鎮區,新富里,環南路三段88號,A6810-36,A6810-36-006,A6810-0530-00,AL0-F1-0-2020M07,121.217713042561,24.9397629481345,EPSG:4326
757,臺中市,霧峰區,南柳里,柳豐路500號,A6626-26,A6626-26-002,A6626-0382-00,AL0-F1-0-2020M07,120.684672697955,24.0470151295762,EPSG:4326
758,臺南市,新市區,豐華里,南科三路10號,A6720-04,A6720-04-001,A6720-0005-00,AL0-F1-0-2020M07,120.283409675598,23.1000912597991,EPSG:4326
759,臺南市,新市區,豐華里,南科三路10號,A6720-04,A6720-04-001,A6720-0005-00,AL0-F1-0-2020M07,120.283409675598,23.1000912597991,EPSG:4326
760,臺南市,新市區,豐華里,南科三路10號,A6720-04,A6720-04-001,A6720-0005-00,AL0-F1-0-2020M07,120.283409675598,23.1000912597991,EPSG:4326
761,,,,,,,,門牌比對失敗或格式有誤,,,
762,臺北市,大安區,,,,,,門牌比對失敗或格式有誤,,,
763,臺東縣,成功鎮,信義里,新村路25號,A1402-49,A1402-49-006,A1402-0298-00,AL0-F1-0-2020M07,121.323605357628,23.0196239942038,EPSG:4326
764,臺北市,大安區,,,,,,門牌比對失敗或格式有誤,,,
765,高雄市,苓雅區,,,,,,門牌比對失敗或格式有誤,,,
766,臺北市,中正區,東門里,中山南路21號（一展廳視聽室）,A6305-06,A6305-06-007,A6305-0292-00,AL0-F2-0-2020M07,121.521533610272,25.0347508475195,EPSG:4326
767,桃園市,平鎮區,,,,,,門牌比對失敗或格式有誤,,,
768,臺北市,中正區,東門里,中山南路21號,A6305-06,A6305-06-007,A6305-0292-00,AL0-F1-0-2020M07,121.521533610272,25.0347508475195,EPSG:4326
769,南投縣,草屯鎮,富寮里,中正路573號,A0803-15,A0803-15-003,A0803-0345-00,AL0-F2-0-2020M07,120.692170354413,23.9800434876249,EPSG:4326
770,新北市,中和區,,華新街,,,,門牌比對失敗或格式有誤,,,
771,,,,,,,,門牌比對失敗或格式有誤,,,
772,潭富路,二段8,,8號,,,,門牌比對失敗或格式有誤,,,
