1601788913122 ,MONTBLANC 萬寶龍 傳承 埃及狂熱系列 黑色金夾原子筆,pen,14790,https://www.tylee.tw/image/catalog/product-image/2020/10/07/XiANVtjfRMJQYB1IK8I4yTpVAmSDIjojy.jpg,萬寶龍傳承系列埃及熱潮作品禮讚萬寶龍開拓精神。<br><br>作品曲線更纖細修長，經過多個世代歷練的工藝更顯卓越精細，重新詮釋書寫工具。<br><br>這款書寫工具採用八邊形外觀設計，不禁令人聯想起萬寶龍於 1920 年代設計的八邊形書寫工具，其上飾以埃及風格鐫刻：即名為「埃及筆」的特殊圖案。<br><br>書寫工具以黑色珍貴樹脂和鍍鉑金金屬製成，筆蓋綴以埃及象形文字「Montblanc」，筆夾飾有聖甲蟲圖案。,3
1601788931127 ,SAILOR 寫樂 PROFESSIONAL GEAR 14K金 特別款 鋼筆(白色),pen,3100,https://www.tylee.tw/image/catalog/product-2017/2017/12/%202017-12-23%2014%2030%2041.jpg,筆尖種類：14K金尖<br><br>字幅選擇：F(細)、M(中)<br><br>上水方式：吸卡兩用<br><br>筆桿材質：PMMA樹脂,10
160178885817 ,SAILOR 寫樂 PROFESSIONAL GEAR 14K 鋼筆,pen,3100,https://www.tylee.tw/image/catalog/product-2017/2017/12/%202017-12-23%2015%2019%2004.jpg,筆尖種類：14K金尖<br><br>字幅選擇：F(細)、M(中)<br><br>上水方式：吸卡兩用<br><br>筆桿材質：PMMA樹脂,3
1601788942130 , SAILOR 寫樂 PROFIT 蒔繪系列 21K金 鋼筆(赤富士鶴),pen,14150,https://www.tylee.tw/image/catalog/product-2017/2019/06/IMG_9263.JPG,日本傳統工藝<br><br>手工蒔繪筆身<br><br>筆桿材質：樹脂<br><br>筆尖：21K金 M尖,3
160178886519 ,LAMY SAFARI 狩獵系列 2019限定色 PASTEL,pen,780,https://www.tylee.tw/image/catalog/product-2017/2019/05/IMG_7061.jpg,100% 亮面柔和棉花糖馬卡龍色筆桿，<br><br>不銹鋼筆尖，銀色金屬筆夾<br><br>顛覆以往每年只發行單一限量色彩筆款，<br><br>這次Lamy推出彩虹般繽紛柔和的夢幻泡泡馬卡龍色調限量色彩。<br><br><br>清清涼涼的薄荷綠色調，就像讓眼睛吃了冰涼的冰淇淋一般，看了直呼透心涼。,10
160178885115 ,LAMY SAFARI 狩獵系列 2019限定色 PASTEL,pen,780,https://www.tylee.tw/image/catalog/product-2017/2019/05/IMG_7073.jpg,100% 亮面柔和棉花糖馬卡龍色筆桿，<br><br>不銹鋼筆尖，銀色金屬筆夾<br><br>顛覆以往每年只發行單一限量色彩筆款，<br><br>這次Lamy推出彩虹般繽紛柔和的夢幻泡泡馬卡龍色調限量色彩。<br><br><br>清清涼涼的薄荷綠色調，就像讓眼睛吃了冰涼的冰淇淋一般，看了直呼透心涼。,10
1601527638150 ,SAILOR 寫樂 極黑 防水 卡式墨水,ink,170,https://www.tylee.tw/image/catalog/product-2017/2018/11/IMG_7971.jpg,具有防紫外線防水性，每一盒內有12管卡水 （一盒內皆為同色）,10
1601527601135 ,TACCIA 浮世繪系列 歌川廣重 40ML 鋼筆墨水,ink,400,https://www.tylee.tw/image/catalog/product-image/2020/04/01/SRItuYyzg224efp7McCaL5ko2sZ75YYrvN.jpg,浮世繪是日本的一種繪畫藝術形式，因巧妙地與木板活板印刷結合而在江戶時代廣為流行，起源於17世紀，並以18、19世紀的江戶為中心迎來創作與商業上的全盛時期。,10
1601527626145 ,TACCIA LIP COLOR 口紅系列 30ML 鋼筆墨水,ink,350,https://www.tylee.tw/image/catalog/product-2017/2020/02/IMG_9293.jpg,以口紅顏色為主題設計的六款粉色系墨水，讓書寫也可享受挑選化妝品般的怦然心動感受。,10
1601527666162 ,化學博士的手調墨水- KWZ INKS CALLIGRAPHY INK 25ML,ink,400,https://www.tylee.tw/image/catalog/product-2017/2020/01/IMG_8654.jpg,這個世界需要一些瘋子，一些為追求完美而行徑跡近瘋狂的熱情瘋子。<br><br>我們聽過為了追求終極的紫砂壺，而跑到宜興開紫砂作坊的收藏家，<br><br>也看過因為買不到理想音色的吉他，而不惜花費鉅資重頭學習製作吉他的演奏家。<br><br>因此化學家為了追求鋼筆墨色的極致變化，親自動手調製墨水，聽起來也不是太離譜了。<br><br>KWZ Inks正是這樣結合熱情與瘋狂的產物。<br><br>瘋狂的化學家讓鋼筆墨色變得更多采多姿。,10
